STATION,NAME,DATE,rain,temp
MXM00076680,"MEXICO CITY, MX",2014/6/27,9.1,16.9
MXM00076680,"MEXICO CITY, MX",2014/6/28,8.6,17.9
MXM00076680,"MEXICO CITY, MX",2014/6/29,1.3,15.6
MXM00076680,"MEXICO CITY, MX",2014/6/30,23.6,15.2
MXM00076680,"MEXICO CITY, MX",2014/7/1,1,15.2
MXM00076680,"MEXICO CITY, MX",2014/7/2,0,17.7
MXM00076680,"MEXICO CITY, MX",2014/7/3,12.4,16.1
MXM00076680,"MEXICO CITY, MX",2014/7/4,1,15.8
MXM00076680,"MEXICO CITY, MX",2014/7/5,19.1,15.3
MXM00076680,"MEXICO CITY, MX",2014/7/6,21.1,14.9
MXM00076680,"MEXICO CITY, MX",2014/7/7,17,15.1
MXM00076680,"MEXICO CITY, MX",2014/7/8,0,15.8
MXM00076680,"MEXICO CITY, MX",2014/7/9,0,16.7
MXM00076680,"MEXICO CITY, MX",2014/7/10,,16.9
MXM00076680,"MEXICO CITY, MX",2014/7/11,0.5,16.9
MXM00076680,"MEXICO CITY, MX",2014/7/12,0,17.2
MXM00076680,"MEXICO CITY, MX",2014/7/13,0,14.8
MXM00076680,"MEXICO CITY, MX",2014/7/14,39.4,17.2
MXM00076680,"MEXICO CITY, MX",2014/7/15,0.3,17.2
MXM00076680,"MEXICO CITY, MX",2014/7/16,0,16.8
MXM00076680,"MEXICO CITY, MX",2014/7/17,3.3,16.7
MXM00076680,"MEXICO CITY, MX",2014/7/18,0,15.9
MXM00076680,"MEXICO CITY, MX",2014/7/19,1.3,15.4
MXM00076680,"MEXICO CITY, MX",2014/7/20,8.9,16.7
MXM00076680,"MEXICO CITY, MX",2014/7/21,0,19.3
MXM00076680,"MEXICO CITY, MX",2014/7/22,0,19.8
MXM00076680,"MEXICO CITY, MX",2014/7/23,4.3,17
MXM00076680,"MEXICO CITY, MX",2014/7/24,10.4,14.8
MXM00076680,"MEXICO CITY, MX",2014/7/25,4.8,16.8
MXM00076680,"MEXICO CITY, MX",2014/7/26,1.5,17
MXM00076680,"MEXICO CITY, MX",2014/7/27,0,17.8
MXM00076680,"MEXICO CITY, MX",2014/7/28,0.5,18.1
MXM00076680,"MEXICO CITY, MX",2014/7/29,11.9,16.8
MXM00076680,"MEXICO CITY, MX",2014/7/30,8.1,18.7
MXM00076680,"MEXICO CITY, MX",2014/7/31,5.6,18.4
MXM00076680,"MEXICO CITY, MX",2014/8/1,0,20.1
MXM00076680,"MEXICO CITY, MX",2014/8/2,0,18.8
MXM00076680,"MEXICO CITY, MX",2014/8/3,1.8,18.4
MXM00076680,"MEXICO CITY, MX",2014/8/4,0.3,18.8
MXM00076680,"MEXICO CITY, MX",2014/8/5,3.6,17.9
MXM00076680,"MEXICO CITY, MX",2014/8/6,3.3,17.4
MXM00076680,"MEXICO CITY, MX",2014/8/7,0,17.4
MXM00076680,"MEXICO CITY, MX",2014/8/8,5.1,16.7
MXM00076680,"MEXICO CITY, MX",2014/8/9,20.6,15.7
MXM00076680,"MEXICO CITY, MX",2014/8/11,0.3,17.2
MXM00076680,"MEXICO CITY, MX",2014/8/12,0,16.6
MXM00076680,"MEXICO CITY, MX",2014/8/13,9.9,16.9
MXM00076680,"MEXICO CITY, MX",2014/8/14,16.5,16.4
MXM00076680,"MEXICO CITY, MX",2014/8/15,12.7,17.3
MXM00076680,"MEXICO CITY, MX",2014/8/16,31.2,16.4
MXM00076680,"MEXICO CITY, MX",2014/8/17,0,19.6
MXM00076680,"MEXICO CITY, MX",2014/8/18,23.9,16.6
MXM00076680,"MEXICO CITY, MX",2014/8/19,41.9,16.1
MXM00076680,"MEXICO CITY, MX",2014/8/20,1.3,16.9
MXM00076680,"MEXICO CITY, MX",2014/8/21,1,17.2
MXM00076680,"MEXICO CITY, MX",2014/8/22,0,17
MXM00076680,"MEXICO CITY, MX",2014/8/23,0,17.8
MXM00076680,"MEXICO CITY, MX",2014/8/24,36.6,14.9
MXM00076680,"MEXICO CITY, MX",2014/8/25,1.3,17.3
MXM00076680,"MEXICO CITY, MX",2014/8/26,0,18.2
MXM00076680,"MEXICO CITY, MX",2014/8/27,0,18.9
MXM00076680,"MEXICO CITY, MX",2014/8/28,0,19.2
MXM00076680,"MEXICO CITY, MX",2014/8/29,0,19.7
MXM00076680,"MEXICO CITY, MX",2014/8/30,0,19.5
MXM00076680,"MEXICO CITY, MX",2014/8/31,,16.9
MXM00076680,"MEXICO CITY, MX",2014/9/1,17.8,17.8
MXM00076680,"MEXICO CITY, MX",2014/9/2,0,17.9
MXM00076680,"MEXICO CITY, MX",2014/9/3,30.5,15.9
MXM00076680,"MEXICO CITY, MX",2014/9/4,20.3,16.5
MXM00076680,"MEXICO CITY, MX",2014/9/5,6.1,16.7
MXM00076680,"MEXICO CITY, MX",2014/9/6,0.5,17.3
MXM00076680,"MEXICO CITY, MX",2014/9/7,1.5,15.7
MXM00076680,"MEXICO CITY, MX",2014/9/8,0,15.7
MXM00076680,"MEXICO CITY, MX",2014/9/9,4.1,16.6
MXM00076680,"MEXICO CITY, MX",2014/9/10,8.9,17.3
MXM00076680,"MEXICO CITY, MX",2014/9/11,2.3,17.5
MXM00076680,"MEXICO CITY, MX",2014/9/12,5.1,16.1
MXM00076680,"MEXICO CITY, MX",2014/9/13,0,15.7
MXM00076680,"MEXICO CITY, MX",2014/9/14,0,16.4
MXM00076680,"MEXICO CITY, MX",2014/9/15,6.6,15.9
MXM00076680,"MEXICO CITY, MX",2014/9/16,0,16.3
MXM00076680,"MEXICO CITY, MX",2014/9/17,0,17.6
MXM00076680,"MEXICO CITY, MX",2014/9/18,0,18.7
MXM00076680,"MEXICO CITY, MX",2014/9/19,0,19.6
MXM00076680,"MEXICO CITY, MX",2014/9/20,1.5,17.3
MXM00076680,"MEXICO CITY, MX",2014/9/21,0,18.4
MXM00076680,"MEXICO CITY, MX",2014/9/22,0,17.6
MXM00076680,"MEXICO CITY, MX",2014/9/23,0,18.6
MXM00076680,"MEXICO CITY, MX",2014/9/24,,16.7
MXM00076680,"MEXICO CITY, MX",2014/9/25,1.3,17.1
MXM00076680,"MEXICO CITY, MX",2014/9/26,0,18.2
MXM00076680,"MEXICO CITY, MX",2014/9/27,0.8,18.8
MXM00076680,"MEXICO CITY, MX",2014/9/28,0,18.6
MXM00076680,"MEXICO CITY, MX",2014/9/29,,17.4
MXM00076680,"MEXICO CITY, MX",2014/9/30,,17.2
MXM00076680,"MEXICO CITY, MX",2014/10/1,0.8,18.1
