date,pm10,o3,no2,rain,temp
9/12/2019,57,31,14.141,0,29.4
9/13/2019,58,28,14.141,0,29.3
9/14/2019,67,36,14.141,0,28.6
9/15/2019,55,32,14.141,0,28.9
9/16/2019,57,33,14.141,0,29
9/17/2019,68,31,14.141,0,29.2
9/18/2019,70,26,14.141,0,29.3
9/19/2019,42,21,14.141,0,29.4
9/20/2019,58,33,14.141,0,29.1
9/21/2019,63,36,14.141,0,29.4
9/22/2019,67,23,14.141,0,29.3
9/23/2019,55,21,14.141,3.8,28.3
9/24/2019,37,11,14.141,1.2,29
9/25/2019,31,54,14.141,16.4,26.8
9/26/2019,43,25,14.141,0,28.5
9/27/2019,39,33,14.141,0,29.2
9/28/2019,41,26,14.141,0,28.9
9/29/2019,29,18,14.141,0,28.4
9/30/2019,32,13,14.141,1.4,27.5
10/1/2019,32,13,14.141,1.6,28
10/2/2019,31,15,14.141,4,26.4
10/3/2019,23,13,14.141,0,27.2
10/4/2019,17,19,14.141,0.8,28.1
10/5/2019,22,20,14.141,0.6,28.6
10/6/2019,27,8,14.141,7.6,27.9
10/7/2019,22,12,14.141,12.4,27.3
10/8/2019,29,11,14.141,0,27.9
10/9/2019,30,34,14.141,0,28
10/10/2019,36,14,14.141,0,28.6
10/11/2019,23,12,14.141,0,28.9
10/12/2019,32,14,14.141,0.2,28.7
10/13/2019,27,17,14.141,0,28.9
10/14/2019,32,16,14.141,0,29.2
10/15/2019,29,22,14.141,0,28.9
10/16/2019,23,7,14.141,1.6,29
10/17/2019,31,13,14.141,0.2,28.8
10/18/2019,33,21,14.141,0,28.5
10/19/2019,36,16,14.141,0,29.2
10/20/2019,22,7,14.141,6.2,28.5
10/21/2019,30,4,14.141,0,28.5
10/22/2019,21,14,14.141,28.8,26.5
10/23/2019,36,13,14.141,0.6,27.4
10/24/2019,33,19,14.141,0,28.1
10/25/2019,23,12,14.141,0,29.4
10/26/2019,22,27,14.141,4.8,27.3
10/27/2019,21,13,14.141,92.2,27.2
10/28/2019,20,38,14.141,15.2,26.1
10/29/2019,33,24,14.141,0,28.5
10/30/2019,38,18,14.141,0,28.3
10/31/2019,39,23,14.141,0,28.4
11/1/2019,32,4,14.141,14.8,27.8
11/2/2019,34,29,14.141,0,29.3
11/3/2019,27,5,14.141,0,28.3
11/4/2019,45,16,14.141,3.8,28.6
11/5/2019,41,22,14.141,0,28.2
11/6/2019,44,29,14.141,0.2,29.4
11/7/2019,35,21,14.141,0,29.9
11/8/2019,25,29,14.141,1.4,28.2
11/9/2019,39,27,14.141,0,28.2
11/10/2019,33,16,14.141,0,28.9
11/11/2019,40,19,14.141,0,29.1
11/12/2019,52,42,14.141,0,28.7
11/13/2019,47,20,14.141,0,29
11/14/2019,29,18,14.141,0,27.6
11/15/2019,20,24,14.141,1.2,27.2
11/16/2019,28,29,14.141,0,28.4
11/17/2019,25,26,14.141,0,29
11/18/2019,23,14,14.141,0.2,28.4
11/19/2019,22,8,14.141,0,28
11/20/2019,18,11,14.141,4,26.3
11/21/2019,15,16,14.141,0.8,26.5
11/22/2019,15,16,14.141,0.4,26.4
11/23/2019,13,22,14.141,0.4,26.7
11/24/2019,17,24,14.141,16.6,26.6
11/25/2019,15,15,14.141,0,27.8
11/26/2019,15,13,14.141,0,28.5
11/27/2019,21,11,14.141,1.8,27.5
11/28/2019,20,11,14.141,9,27.8
11/29/2019,16,14,14.141,73.4,26.5
11/30/2019,17,28,14.141,9.4,27.6
12/1/2019,15,14,14.141,0,28.3
12/2/2019,19,16,14.141,59.6,26.7
12/3/2019,33,21,14.141,0,27.8
12/4/2019,35,22,14.141,0,28.2
12/5/2019,32,28,14.141,0,27.6
12/6/2019,29,34,14.141,0,27.9
12/7/2019,26,26,14.141,0.2,28
12/8/2019,15,19,14.141,3,26.1
12/9/2019,17,16,14.141,74.2,24.6
12/10/2019,19,10,14.141,22.2,25
12/11/2019,15,22,14.141,33.2,24.1
12/12/2019,26,18,14.141,3.4,27
12/13/2019,13,9,14.141,64.2,25.1
12/14/2019,12,7,14.141,43.8,24.4
12/15/2019,11,15,14.141,62.8,24.2
12/16/2019,15,7,14.141,0,25.9
12/17/2019,20,20,14.141,13.4,25.3
12/18/2019,19,16,14.141,34.8,26.1
12/19/2019,17,12,14.141,0,26.8
12/20/2019,21,11,14.141,0,27.3
12/21/2019,15,14,14.141,3.9,27.2
12/22/2019,17,15,14.141,0,26.9
12/23/2019,20,12,14.141,2.8,27.4
12/24/2019,20,17,14.141,0,27.5
12/25/2019,21,17,14.141,0,27.5
12/26/2019,21,16,14.141,0,27.1
12/27/2019,23,20,14.141,0,27.7
12/28/2019,26,22,14.141,0,27.7
12/29/2019,25.33,18.309,14.141,0,27.9
12/30/2019,25.33,18.309,14.141,0,28
12/31/2019,21,21,14.141,0,27.8
1/1/2020,23,18,14.141,0,27.9
1/2/2020,26,18,14.141,0,27.6
1/3/2020,25,17,14.141,0,28
1/4/2020,26,20,14.141,0,27.6
1/5/2020,24,18,14.141,0,27.8
1/6/2020,15,15,14.141,11,26.4
1/7/2020,15,15,14.141,4.8,26.1
1/8/2020,22,16,14.141,0,27.6
1/9/2020,24,13,14.141,0,27.8
1/10/2020,24,17,14.141,2.4,27.1
1/11/2020,24,29,14.141,0,27.4
1/12/2020,25,22,14.141,0,27.7
1/13/2020,24,19,14.141,0,27.6
1/14/2020,25,20,14.141,0,27.5
1/15/2020,28,18,14.141,0,27.9
1/16/2020,39,16,14.141,0,28
1/17/2020,27,14,14.141,0,28.1
1/18/2020,20,18,14.141,0,28.2
1/19/2020,25,15,14.141,0,28.5
1/20/2020,22,10,14.141,0,28.4
1/21/2020,25,17,14.141,14.2,26.6
1/22/2020,23,18,14.141,0,28.2
1/23/2020,21,21,14.141,0,28.2
1/24/2020,22,25,14.141,0,28
1/25/2020,21,30,14.141,0,28.1
1/26/2020,21,23,14.141,0,28.3
1/27/2020,20,26,14.141,38,27.8
1/28/2020,20,15,14.141,0,28.6
1/29/2020,12,20,14.141,18,27
1/30/2020,18,25,14.141,0,27.2
1/31/2020,24,25,14.141,0,28.5
2/1/2020,31,25,14.141,0,28.3
2/2/2020,30,26,14.141,0,27.9
2/3/2020,30,28,14.141,0,28
2/4/2020,27,23,14.141,0,27.5
2/5/2020,24,24,14.141,0,27.8
2/6/2020,25,23,14.141,0,28.1
2/7/2020,28,22,14.141,0,28
2/8/2020,24,14,14.141,0,27.7
2/9/2020,13,22,14.141,14.6,26.2
2/10/2020,16,8,14.141,0,27
2/11/2020,16,15,14.141,23.8,26.9
2/12/2020,26,16,14.141,0,27.9
2/13/2020,30,17,14.141,0,28.4
2/14/2020,25,31,14.141,0,28.4
2/15/2020,24,36,14.141,0,28.3
2/16/2020,22,20,14.141,0,28.2
2/17/2020,16,14,14.141,0,28.6
2/18/2020,24,20,14.141,1.6,26.8
2/19/2020,25,21,14.141,0.6,28.1
2/20/2020,23,17,14.141,3.6,27.8
2/21/2020,26,22,14.141,15.8,27.2
2/22/2020,27,22,14.141,0.4,28.2
2/23/2020,25,17,14.141,0,28.1
2/24/2020,30,20,14.141,4.6,27
2/25/2020,28,19,14.141,0,28.2
2/26/2020,23,17,14.141,0,28.4
2/27/2020,23,19,14.141,0,28.3
2/28/2020,27,24,14.141,0,28.4
2/29/2020,23,21,14.141,0,28.2
3/1/2020,18,21,14.141,0,28.1
3/2/2020,18,16,14.141,0,28.3
3/3/2020,25,21,14.141,0,28.5
3/4/2020,24,14,14.141,0,28.9
3/5/2020,25,26,14.141,0,28.2
3/6/2020,17,18,14.141,0,28.2
3/7/2020,19,31,14.141,27.6,28
3/8/2020,29,40,14.141,12.4,27.8
3/9/2020,33,37,14.141,0,28.4
3/10/2020,35,36,14.141,0,28.9
3/11/2020,33,25,14.141,0,29.1
3/12/2020,26,24,14.141,0,28.9
3/13/2020,24,24,14.141,0,29.3
3/14/2020,27,21,14.141,0,29.1
3/15/2020,24,17,14.141,0,29.3
3/16/2020,29,21,14.141,0.4,29
3/17/2020,29,18,14.141,0,28.8
3/18/2020,26,25,14.141,0,29
3/19/2020,28,25,14.141,0,28.6
3/20/2020,25,20,14.141,0.2,28.3
3/21/2020,22,17,14.141,47.4,27.6
3/22/2020,20,9,14.141,0.8,28
3/23/2020,19,16,14.141,19.8,26.6
3/24/2020,21,15,14.141,0.2,28.1
3/25/2020,24,17,14.141,0,28.6
3/26/2020,21,15,14.141,0,29.3
3/27/2020,22,17,14.141,0,29.3
3/28/2020,23,14,14.141,0,29.2
3/29/2020,25.33,18.309,14.141,0,29.1
3/30/2020,25.33,18.309,14.141,0,29.1
3/31/2020,24,24,14.141,0,29.5
4/1/2020,21,20,14.141,0,29.3
4/2/2020,20,13,14.141,29.6,28.8
4/3/2020,20,13,14.141,27.4,28.5
4/4/2020,23,16,14.141,0,29.5
4/5/2020,23,13,14.141,0,29.2
4/6/2020,17,25,14.141,0,28.6
4/7/2020,17,21,14.141,10.8,27.9
4/8/2020,19,25,14.141,16.8,28.1
4/9/2020,21,30,14.141,0,28.8
4/10/2020,21,25,14.141,0,28.8
4/11/2020,19,20,14.141,0,28.8
4/12/2020,19,18,14.141,0,28.7
4/13/2020,22,27,14.141,0,29.5
4/14/2020,24,26,14.141,0,29.6
4/15/2020,25,23,14.141,0,29.6
4/16/2020,25,26,14.141,0,29.5
4/17/2020,24,27,14.141,0,29.4
4/18/2020,21,24,14.141,0,29.5
4/19/2020,17,20,14.141,0,30
4/20/2020,21,15,14.141,0,30.2
4/21/2020,19,13,14.141,0.8,29.5
4/22/2020,18,11,14.141,0,30
4/23/2020,27,16,14.141,0,28.9
4/24/2020,25,15,14.141,3.4,28
4/25/2020,29,22,14.141,2.4,27.8
4/26/2020,23,13,14.141,4.4,27.6
4/27/2020,23,24,14.141,1.6,27.5
4/28/2020,21,27,14.141,27.6,28.2
4/29/2020,26,18,14.141,11.4,28.4
4/30/2020,23,15,14.141,51.8,27.3
5/1/2020,23,21,14.141,22.4,26.5
5/2/2020,21,21,14.141,0,28.2
5/3/2020,23,11,14.141,1,28.5
5/4/2020,34,34,14.141,5.2,27.8
5/5/2020,30,19,14.141,31,28.1
5/6/2020,26,30,14.141,15.2,28.1
5/7/2020,32,17,14.141,0,29.6
5/8/2020,20,19,14.141,53.8,29.1
5/9/2020,19,12,14.141,0,30.4
5/10/2020,19,12,14.141,0,29.9
5/11/2020,20,19,14.141,23,29.3
5/12/2020,23,19,14.141,0,29.7
5/13/2020,29,29,14.141,19.2,27.9
5/14/2020,34,19,14.141,0,28.9
5/15/2020,24,12,14.141,0,29.7
5/16/2020,21,12,14.141,0,29.9
5/17/2020,21,22,14.141,29.8,28.5
5/18/2020,29,23,14.141,0.2,29
5/19/2020,28,10,14.141,4,29.8
5/20/2020,32,37,14.141,16.2,28.8
5/21/2020,37,20,14.141,0,29.3
5/22/2020,28,18,14.141,4.6,28.1
5/23/2020,33,24,14.141,6.8,27.8
5/24/2020,31,19,14.141,0,29.2
5/25/2020,35,29,14.141,0,30.1
5/26/2020,31,16,14.141,2,29.9
5/27/2020,31,14,14.141,21.2,27.7
5/28/2020,25,12,14.141,0,29.4
5/29/2020,30,14,14.141,0,29.4
5/30/2020,35,11,14.141,0,28.9
5/31/2020,31,8,14.141,0,28.8
6/1/2020,25,18,14.141,32.4,26.6
6/2/2020,27,10,14.141,0.2,28.5
6/3/2020,20,12,14.141,16.6,28.7
6/4/2020,18,11,14.141,6,28.3
6/5/2020,22,9,14.141,41,27.6
6/6/2020,36,15,14.141,4.2,27.6
6/7/2020,30,30,14.141,0,29.5
6/8/2020,29,16,14.141,8.6,28.8
6/9/2020,26,19,14.141,0,29.7
6/10/2020,25,18,14.141,13.4,29.4
6/11/2020,26,17,14.141,0,28.8
6/12/2020,26,9,14.141,0,29.1
6/13/2020,24,17,14.141,8.6,26.2
6/14/2020,24,13,14.141,1.4,28.1
6/15/2020,18,7,14.141,0,29.7
6/16/2020,17,9,14.141,0.8,28.4
6/17/2020,20,14,14.141,5.4,27.1
6/18/2020,19,14,14.141,8.2,27.5
6/19/2020,21,7,14.141,2.4,27.7
6/20/2020,21,8,14.141,29.8,26.5
6/21/2020,19,10,14.141,2,26.6
6/22/2020,22,8,14.141,10.2,26.9
6/23/2020,19,8,14.141,30.2,26.4
6/24/2020,19,14,14.141,3.2,26.7
6/25/2020,26,16,14.141,0,28.1
6/26/2020,28,17,14.141,0,28.6
6/27/2020,27,12,14.141,0,29.3
6/28/2020,27,16,14.141,0.8,29.2
6/29/2020,29,18,14.141,8.4,28.9
6/30/2020,26,12,14.141,0,29
7/1/2020,26,15,14.141,0,28.8
7/2/2020,22,14,14.141,0,28.9
7/3/2020,22,17,14.141,0,29.6
7/4/2020,23,19,14.141,2,28.8
7/5/2020,25,15,14.141,0,27.9
7/6/2020,25,9,14.141,0.2,29
7/7/2020,25,9,14.141,0.4,27.9
7/8/2020,24,7,14.141,18.8,27.1
7/9/2020,23,15,14.141,1.6,26.3
7/10/2020,24,14,14.141,0.4,27.2
7/11/2020,25,18,14.141,1.6,27.4
7/12/2020,22,14,14.141,0.2,28.7
7/13/2020,18,15,14.141,10.2,26.2
7/14/2020,19,11,14.141,0,27.1
7/15/2020,20,10,14.141,3,27.6
7/16/2020,23,15,14.141,3.8,28.2
7/17/2020,21,7,14.141,0,28.8
7/18/2020,24,15,14.141,0.2,27.8
7/19/2020,19,11,14.141,0,28.5
7/20/2020,19,17,14.141,0,29.1
7/21/2020,21,5,14.141,0,28.9
7/22/2020,24,10,14.141,30.4,28
7/23/2020,23,8,14.141,3.8,27.8
7/24/2020,21,7,14.141,7.2,27.8
7/25/2020,23,11,14.141,11.6,27.2
7/26/2020,30,8,14.141,1.6,27.7
7/27/2020,27,11,14.141,22.2,27.3
7/28/2020,28,10,14.141,2.4,28.1
7/29/2020,36,14,14.141,16.8,26.2
7/30/2020,32,18,14.141,0.6,28.2
7/31/2020,32,20,14.141,1.8,28.4
8/1/2020,35,23,14.141,0,28.5
8/2/2020,32,23,14.141,0,28.9
8/3/2020,26,9,14.141,0,29.2
8/4/2020,20,12,14.141,4.8,27.9
8/5/2020,23,13,14.141,0,28.8
8/6/2020,24,16,14.141,0,29.2
8/7/2020,26,17,14.141,0,29.4
8/8/2020,28,20,14.141,0,29.7
8/9/2020,33,17,14.141,0,29.6
8/10/2020,35,20,14.141,0,29.7
8/11/2020,34,12,14.141,0,29.5
8/12/2020,30,14,14.141,0,27.9
8/13/2020,22,5,14.141,34.6,28.3
8/14/2020,28,14,14.141,13.8,25.9
8/15/2020,27,15,14.141,0,28
8/16/2020,23,9,14.141,0,28
8/17/2020,23,7,14.141,5.2,27.4
8/18/2020,28,9,14.141,2,27.1
8/19/2020,30,9,14.141,1.8,28
8/20/2020,27,19,14.141,2.2,28.1
8/21/2020,28,15,14.141,0,29.6
8/22/2020,29,4,14.141,2,27.9
8/23/2020,26,16,14.141,24.4,25.6
8/24/2020,25,8,14.141,0,28.1
8/25/2020,22,14,14.141,0,27.9
8/26/2020,23,16,14.141,4.6,27
8/27/2020,29,17,14.141,1.4,27.8
8/28/2020,33,11,14.141,0,28.9
8/29/2020,30,14,14.141,6.6,27.2
8/30/2020,24,15,14.141,0,28.6
8/31/2020,29,12,14.141,0,29
9/1/2020,28,12,14.141,1.2,28.3
9/2/2020,27,7,14.141,0.2,28.6
9/3/2020,23,10,14.141,0.8,27.6
9/4/2020,26,4,14.141,0,27.6
9/5/2020,22,12,14.141,32.8,25.5
9/6/2020,26,16,14.141,25.6,26.5
9/7/2020,28,12,14.141,0,28.1
9/8/2020,24,11,14.141,0,28.4
9/9/2020,27,20,14.141,0,28.5
9/10/2020,22,13,14.141,0.8,28
9/11/2020,22,6,14.141,3.2,27.5
9/12/2020,27,6,14.141,7.4,26.3
9/13/2020,28,6,14.141,17,25
9/14/2020,29,21,14.141,11.4,25.6
9/15/2020,27,14,14.141,0,27.7
9/16/2020,26,36,14.141,9.6,26.7
9/17/2020,27,29,14.141,0,28
9/18/2020,28,30,14.141,0,29
9/19/2020,25,30,14.141,0,28.6
9/20/2020,23,17,14.141,2.6,28.7
9/21/2020,22,23,14.141,4.6,26.3
9/22/2020,32,24,14.141,0,27.6
9/23/2020,25,27,14.141,0,28.6
9/24/2020,28,29,14.141,0.2,28.4
9/25/2020,25,13,14.141,0.8,28.4
9/26/2020,21,16,14.141,25.2,26.2
9/27/2020,25,15,14.141,4.2,26.7
9/28/2020,25,7,14.141,0,28.3
9/29/2020,25,16,14.141,2.6,27.2
9/30/2020,25,13,14.141,0,28.1
10/1/2020,26,17,14.141,0.6,27.1
10/2/2020,27,15,14.141,0,27.8
10/3/2020,22,24,14.141,4.2,27.8
10/4/2020,33,25,14.141,0,28.6
10/5/2020,31,23,14.141,0,29
10/6/2020,27,23,14.141,0,28.6
10/7/2020,21,16,14.141,3.8,28.7
10/8/2020,21,14,14.141,4.2,27.9
10/9/2020,23,12,14.141,0,27.9
10/10/2020,23,16,14.141,19,27.5
10/11/2020,18,16,14.141,0,27.8
10/12/2020,24,25,14.141,0,28.5
10/13/2020,31,21,14.141,0,29
10/14/2020,29,28,14.141,2.6,28.9
10/15/2020,30,21,14.141,2,28.4
10/16/2020,33,18,14.141,0.6,29
10/17/2020,31,17,14.141,0,29.7
10/18/2020,25,38,14.141,1.2,28.2
10/19/2020,27,12,14.141,0,28.8
10/20/2020,36,30,14.141,0,27.9
10/21/2020,29,16,14.141,4.4,28.5
10/22/2020,24,19,14.141,3,27.7
10/23/2020,31,15,14.141,0,28.7
10/24/2020,26,13,14.141,0.4,27.8
10/25/2020,24,10,14.141,14,28.4
10/26/2020,27,17,14.141,1.2,27.1
10/27/2020,30,3,14.141,0,29.6
10/28/2020,29,12,14.141,8,27.7
10/29/2020,27,13,14.141,0,28.3
10/30/2020,27,24,14.141,0,28.5
10/31/2020,28,21,14.141,9.6,27.7
11/1/2020,24,19,14.141,0,27.9
11/2/2020,25,13,14.141,48.2,26.7
11/3/2020,25,5,14.141,0,27.6
11/4/2020,27,43,14.141,64.2,25.4
11/5/2020,27,18,14.141,0,28
11/6/2020,23,7,14.141,0,28.7
11/7/2020,26,14,14.141,5.2,26
11/8/2020,27,17,14.141,0.2,26.7
11/9/2020,29,14,14.141,3.8,26.7
11/10/2020,38,19,14.141,10.8,26.6
11/11/2020,26,23,14.141,0,28.3
11/12/2020,26,23,14.141,0,29.3
11/13/2020,27,19,14.141,0,29.1
11/14/2020,26,15,14.141,4.6,28
11/15/2020,21,18,14.141,19.2,27.4
11/16/2020,24,12,14.141,8.6,27.6
11/17/2020,30,28,14.141,0.8,27.3
11/18/2020,30,16,14.141,0,28.5
11/19/2020,25,15,14.141,0.8,27.3
11/20/2020,27,2,14.141,0.2,27.9
11/21/2020,20,10,14.141,7.6,26.7
11/22/2020,20,6,14.141,17.4,26.2
11/23/2020,24,6,14.141,7.4,26.1
11/24/2020,26,12,14.141,0.2,26.1
11/25/2020,24,5,14.141,0,26.6
11/26/2020,25,16,14.141,5.4,26.2
11/27/2020,26,10,14.141,0,27.2
11/28/2020,25,23,14.141,4.2,26.5
11/29/2020,26,13,14.141,0,27.6
11/30/2020,31,17,14.141,11.8,27.2
12/1/2020,29,17,14.141,0.2,28.6
12/2/2020,27,19,14.141,4.6,27.6
12/3/2020,23,13,14.141,17.6,26.7
12/4/2020,22,22,14.141,0.4,26.6
12/5/2020,28,25,14.141,0,26.8
12/6/2020,29,23,14.141,0,28
12/7/2020,29,23,14.141,9.8,27.8
12/8/2020,23,20,14.141,0,28
12/9/2020,26,18,14.141,58.2,27.2
12/10/2020,25,22,14.141,42.2,26.3
12/11/2020,26,16,14.141,0,27.8
12/12/2020,22,26,14.141,30,26.2
12/13/2020,27,12,14.141,1.8,27
12/14/2020,21,9,14.141,20.6,26.4
12/15/2020,22,3,14.141,0,27.2
12/16/2020,25,7,14.141,12.2,25.9
12/17/2020,25,3,14.141,0,26.7
12/18/2020,22,9,14.141,19.4,25.5
12/19/2020,22,12,14.141,0.6,26.6
12/20/2020,24,17,14.141,1.6,26.9
12/21/2020,29,20,14.141,0,27.3
12/22/2020,32,30,14.141,0,28
12/23/2020,29,15,14.141,5.6,27.6
12/24/2020,32,31,14.141,7.6,26.8
12/25/2020,26,15,14.141,14.2,28
12/26/2020,23,12,14.141,1.2,27.5
12/27/2020,24,9,14.141,2.2,27.2
12/28/2020,27,9,14.141,0,28.1
12/29/2020,27,12,14.141,3.2,26.6
12/30/2020,27,15,14.141,0,27.8
12/31/2020,24,16,14.141,0,27.7
1/1/2021,17,9,14.141,134.4,24.5
1/2/2021,16,3,14.141,210.6,23.1
1/3/2021,18,6,14.141,5.6,24
1/4/2021,19,10,14.141,0,25.2
1/5/2021,21,7,14.141,4.2,26.3
1/6/2021,20,4,14.141,0.8,26.6
1/7/2021,23,5,14.141,7.2,24.3
1/8/2021,28,9,14.141,40.6,25.3
1/9/2021,20,12,14.141,23.8,25.6
1/10/2021,19,16,14.141,204,23.9
1/11/2021,26,17,14.141,2.4,25.8
1/12/2021,27,18,14.141,13,25.7
1/13/2021,29,21,14.141,2,25.4
1/14/2021,36,26,14.141,0,25.7
1/15/2021,35,21,14.141,0,26.8
1/16/2021,32,18,14.141,0,27
1/17/2021,35,24,14.141,0,27.1
1/18/2021,42,20,14.141,0,26.5
1/19/2021,40,23,14.141,0,26.4
1/20/2021,37,28,14.141,0,26.4
1/21/2021,32,16,14.141,0.8,26.5
1/22/2021,32,17,14.141,3.2,26.3
1/23/2021,23,20,14.141,28.4,26.1
1/24/2021,25,15,14.141,0,26.7
1/25/2021,25,17,14.141,0,27.4
1/26/2021,24,14,14.141,0,27.3
1/27/2021,23,10,14.141,0,26.8
1/28/2021,29,15,14.141,10.8,26.4
1/29/2021,33,20,14.141,0,26.9
1/30/2021,34,21,14.141,0,27
1/31/2021,33,20,14.141,1,26.4
2/1/2021,34,19,14.141,0,26.9
2/2/2021,32,24,14.141,0,26.9
2/3/2021,34,20,14.141,0,27
2/4/2021,31,16,14.141,0,26.7
2/5/2021,36,20,14.141,0,26.8
2/6/2021,32,17,14.141,0,27.6
2/7/2021,27,14,14.141,0,27.6
2/8/2021,29,17,14.141,0,27.6
2/9/2021,31,13,14.141,0,27.7
2/10/2021,29,15,14.141,0,27.4
2/11/2021,26,19,14.141,0.6,27.6
2/12/2021,28,24,14.141,0.4,27.5
2/13/2021,34,26,14.141,0,27.7
2/14/2021,36,30,14.141,0,27.1
2/15/2021,42,34,14.141,0,27
2/16/2021,40,32,14.141,0,26.6
2/17/2021,33,27,14.141,0,27
2/18/2021,32,22,14.141,0,26.9
2/19/2021,38,20,14.141,0,27.1
2/20/2021,40,24,14.141,0,27.2
2/21/2021,38,25,14.141,0,27.2
2/22/2021,34,30,14.141,0,27.2
2/23/2021,39,33,14.141,0,27.1
2/24/2021,41,39,14.141,0,26.7
2/25/2021,43,60,14.141,0,27.4
2/26/2021,44,58,14.141,0,27.6
2/27/2021,47,45,14.141,0,28.2
2/28/2021,42,36,14.141,0,28.3
3/1/2021,42,26,14.141,0,28.3
3/2/2021,32,19,14.141,0,28.3
3/3/2021,29,14,14.141,0,28.5
3/4/2021,34,14,14.141,0,28.5
3/5/2021,32,13,14.141,0,28.8
3/6/2021,30,11,14.141,0,28.8
3/7/2021,23,17,14.141,36.4,26.5
3/8/2021,29,19,14.141,0,27.7
3/9/2021,32,22,14.141,0,28
3/10/2021,30,18,14.141,0,28.1
3/11/2021,25,13,14.141,0,28.3
3/12/2021,24,14,14.141,3.8,27.4
3/13/2021,26,15,14.141,0,28
3/14/2021,35,14,14.141,12,27.5
3/15/2021,37,20,14.141,19.4,27.7
3/16/2021,35,19,14.141,1.4,28
3/17/2021,34,20,14.141,0.6,27.5
3/18/2021,35,27,14.141,0,28.1
3/19/2021,35,21,14.141,0,28.7
3/20/2021,38,22,14.141,0.6,28
3/21/2021,28,15,14.141,0,28.9
3/22/2021,28,13,14.141,0,28.6
3/23/2021,23,8,14.141,1.2,28
3/24/2021,22,8,14.141,38,25.7
3/25/2021,24,20,14.141,1.6,26.2
3/26/2021,26,8,14.141,0,28.3
3/27/2021,35,66,14.141,13.2,27.1
3/28/2021,30,16,14.141,0,28.4
3/29/2021,30,23,14.141,8.8,27.5
3/30/2021,32,17,14.141,11.8,27.7
3/31/2021,27,20,14.141,33.6,28.5
4/1/2021,27,38,14.141,0,30.4
4/2/2021,29,30,14.141,11.4,28.6
4/3/2021,29,24,14.141,2,27.8
4/4/2021,30,16,14.141,42,27
4/5/2021,30,15,14.141,33.8,27
4/6/2021,29,22,14.141,0,28.4
4/7/2021,27,39,14.141,0,29.2
4/8/2021,31,19,14.141,33,27.8
4/9/2021,35,24,14.141,0.2,28.5
4/10/2021,41,23,14.141,0,29.2
4/11/2021,37,29,14.141,0,29.2
4/12/2021,34,18,14.141,12.4,28.5
4/13/2021,32,36,14.141,0,28.8
4/14/2021,31,20,14.141,0,28.5
4/15/2021,33,16,14.141,18.4,26.8
4/16/2021,35,14,14.141,0.2,27.7
4/17/2021,27,39,14.141,83.8,25.8
4/18/2021,35,20,14.141,0,28
4/19/2021,36,41,14.141,0,28.4
4/20/2021,30,20,14.141,0,29
4/21/2021,35,2,14.141,0,29.1
4/22/2021,23,18.457,14.141,10.8,27.2
4/23/2021,23,18.457,14.141,0,29.1
4/24/2021,27,20,14.141,32,26.4
4/25/2021,30,10,14.141,0,28.8
4/26/2021,35,11,14.141,8.8,28.3
4/27/2021,37,19,14.141,1.6,27.7
4/28/2021,32,13,14.141,0,28.4
4/29/2021,33,15,14.141,0,29
4/30/2021,32,23,14.141,0,28.7
5/1/2021,23,25,14.141,0.2,28.4
5/2/2021,25,23,14.141,0,29.4
5/3/2021,27,26,14.141,0,29.5
5/4/2021,27,20,14.141,0,29.4
5/5/2021,27,16,14.141,0,28.1
5/6/2021,34,19,14.141,23.2,27.5
5/7/2021,28,25,14.141,0.2,28.5
5/8/2021,29,29,14.141,0,28.2
5/9/2021,32,20,14.141,6.8,27.8
5/10/2021,24,14,14.141,0,29.3
5/11/2021,26,17,14.141,0,29.7
5/12/2021,40,14,14.141,34.8,28
5/13/2021,27,11,14.141,0,29
5/14/2021,27,29,14.141,39.8,28.4
5/15/2021,26,24,14.141,20.6,28
5/16/2021,21,8,14.141,0,29.3
5/17/2021,26,11,14.141,5.6,28.6
5/18/2021,23,9,14.141,25.8,26.4
5/19/2021,32,20,14.141,3,27.7
5/20/2021,26,11,14.141,0,28.8
5/21/2021,31,11,14.141,49.8,27.8
5/22/2021,28,21,14.141,0,27.8
5/23/2021,26,18,14.141,0,29.5
5/24/2021,25,18,14.141,0,29.8
5/25/2021,25,18,14.141,0,30
5/26/2021,25,11,14.141,0,29.6
5/27/2021,33,23,14.141,1,29.4
5/28/2021,31,13,14.141,0,29.2
5/29/2021,25,20,14.141,35,28.3
5/30/2021,25,12,14.141,0,29.1
5/31/2021,24,14,14.141,0,29.3
6/1/2021,25,10,14.141,0,29.2
6/2/2021,29,13,14.141,0.4,29.3
6/3/2021,25,12,14.141,1.2,29.6
6/4/2021,28,13,14.141,0,30
6/5/2021,37,21,14.141,0.6,29.6
6/6/2021,32,14,14.141,0,29.7
6/7/2021,35,19,14.141,0.8,29.6
6/8/2021,34,16,14.141,0,29.3
6/9/2021,41,19,14.141,2.4,28.8
6/10/2021,38,21,14.141,1,28
6/11/2021,34,20,14.141,0.2,28.5
6/12/2021,30,15,14.141,3.6,28.7
6/13/2021,22,16,14.141,15.2,28.4
6/14/2021,30,14,14.141,0,29
6/15/2021,29,30,14.141,1.8,27.6
6/16/2021,28,21,14.141,0,28.1
6/17/2021,24,9,14.141,0,29
6/18/2021,27,25,14.141,23.8,26.6
6/19/2021,31,17,14.141,0,28.2
