DATE,STATION,NAME,rain,temp,pm10,o3,no2
11/5/2015,TH000048327,"CHIANG MAI, TH",0,26.7,30,7,8
11/6/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.3,25,23.81346484,10.61236185
11/7/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.3,43.69746525,27,14
11/8/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.8,28,28,15
11/9/2015,TH000048327,"CHIANG MAI, TH",6.574133559,28,36,12,11
11/10/2015,TH000048327,"CHIANG MAI, TH",26.9,25,27,24,18
11/11/2015,TH000048327,"CHIANG MAI, TH",3,26,34,22,10
11/12/2015,TH000048327,"CHIANG MAI, TH",30.5,26.4,22,4,13
11/13/2015,TH000048327,"CHIANG MAI, TH",1.8,26.4,25,23.81346484,15
11/14/2015,TH000048327,"CHIANG MAI, TH",0,27.6,34,32,13
11/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,27.1,31,34,16
11/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.6,48,33,16
11/17/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.8,29,36,20
11/18/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.2,35,34,18
11/19/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.9,36,11,12
11/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.5,29,23.81346484,11
11/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.1,24,29,13
11/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.9,23,34,15
11/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.8,31,36,18
11/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.1,34,34,17
11/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.2,40,41,16
11/26/2015,TH000048327,"CHIANG MAI, TH",9.9,27.1,42,5,20
11/27/2015,TH000048327,"CHIANG MAI, TH",3.8,25.7,44,23.81346484,20
11/28/2015,TH000048327,"CHIANG MAI, TH",1,25.4,39,40,18
11/29/2015,TH000048327,"CHIANG MAI, TH",0,25.5,38,43,21
11/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25,42,40,19
12/1/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.4,43,44,19
12/2/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.4,39,13,17
12/3/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.1,35,11,8
12/4/2015,TH000048327,"CHIANG MAI, TH",0.3,22.5,28,23.81346484,10
12/5/2015,TH000048327,"CHIANG MAI, TH",3.3,21.6,19,23.81346484,12
12/6/2015,TH000048327,"CHIANG MAI, TH",1.5,23.5,24,34,11
12/7/2015,TH000048327,"CHIANG MAI, TH",0,23.6,30,31,17
12/8/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.1,37,5,15
12/9/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.6,33,43,16
12/10/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22,31,6,20
12/11/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.7,42,23.81346484,25
12/12/2015,TH000048327,"CHIANG MAI, TH",6.574133559,21.9,49,44,26
12/13/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.4,47,45,22
12/14/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23,48,39,24
12/15/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24,51,42,21
12/16/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.8,54,40,16
12/17/2015,TH000048327,"CHIANG MAI, TH",0.5,24.4,50,18,18
12/18/2015,TH000048327,"CHIANG MAI, TH",0.8,23.1,41,23.81346484,21
12/19/2015,TH000048327,"CHIANG MAI, TH",0,23.3,44,48,21
12/20/2015,TH000048327,"CHIANG MAI, TH",6.574133559,23.3,46,50,27
12/21/2015,TH000048327,"CHIANG MAI, TH",6.574133559,22.7,53,55,24
12/22/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.3,49,45,20
12/23/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.4,36,38,22
12/24/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.1,39,41,18
12/25/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.6,42,43,19
12/26/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.8,41,36,17
12/27/2015,TH000048327,"CHIANG MAI, TH",6.574133559,26.5,33,37,21
12/28/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.8,50,38,18
12/29/2015,TH000048327,"CHIANG MAI, TH",6.574133559,25.8,48,42,21
12/30/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.8,49,23.81346484,10.61236185
12/31/2015,TH000048327,"CHIANG MAI, TH",6.574133559,24.6,43.69746525,23.81346484,10.61236185
1/1/2016,TH000048327,"CHIANG MAI, TH",6.574133559,23.6,43.69746525,23.81346484,10.61236185
1/2/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.9,43.69746525,47,19
1/3/2016,TH000048327,"CHIANG MAI, TH",6.574133559,23.3,41,23.81346484,10.61236185
1/4/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.3,46,44,21
1/5/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.2,47,45,20
1/6/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.3,53,9,24
1/7/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.6,57,23.81346484,25
1/8/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.9,55,23.81346484,25
1/9/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.7,48,23.81346484,20
1/10/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.4,46,36,27
1/11/2016,TH000048327,"CHIANG MAI, TH",6.574133559,19.4,56,39,38
1/12/2016,TH000048327,"CHIANG MAI, TH",6.574133559,19.7,58,43,27
1/13/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.1,61,56,28
1/14/2016,TH000048327,"CHIANG MAI, TH",6.574133559,23.9,52,36,19
1/15/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.7,46,5,23
1/16/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.8,42,23.81346484,22
1/17/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.1,52,37,20
1/18/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.5,60,46,29
1/19/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.3,65,16,30
1/20/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.8,68,23.81346484,31
1/21/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25.4,58,47,29
1/22/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27,44,8,19
1/23/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.4,40,23.81346484,17
1/24/2016,TH000048327,"CHIANG MAI, TH",12.2,23.1,50,31,18
1/25/2016,TH000048327,"CHIANG MAI, TH",0.8,12.8,9,12,6
1/26/2016,TH000048327,"CHIANG MAI, TH",21.1,11.5,10,12,7
1/27/2016,TH000048327,"CHIANG MAI, TH",0,15.4,31,23.81346484,12
1/28/2016,TH000048327,"CHIANG MAI, TH",6.574133559,18.2,51,23.81346484,18
1/29/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.7,51,23.81346484,22
1/30/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.4,62,23.81346484,24
1/31/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.3,57,52,23
2/1/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21.2,57,42,23
2/2/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.5,64,60,27
2/3/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.9,64,52,28
2/4/2016,TH000048327,"CHIANG MAI, TH",6.574133559,23.4,56,56,22
2/5/2016,TH000048327,"CHIANG MAI, TH",6.574133559,23.9,56,12,24
2/6/2016,TH000048327,"CHIANG MAI, TH",6.574133559,24.3,56,23.81346484,18
2/7/2016,TH000048327,"CHIANG MAI, TH",6.574133559,19.8,43,31,11
2/8/2016,TH000048327,"CHIANG MAI, TH",6.574133559,19.1,59,46,24
2/9/2016,TH000048327,"CHIANG MAI, TH",6.574133559,19.4,68,60,28
2/10/2016,TH000048327,"CHIANG MAI, TH",6.574133559,20.2,83,11,37
2/11/2016,TH000048327,"CHIANG MAI, TH",6.574133559,21,85,14,39
2/12/2016,TH000048327,"CHIANG MAI, TH",6.574133559,22.3,78,8,35
2/13/2016,TH000048327,"CHIANG MAI, TH",6.574133559,23.4,74,23.81346484,31
2/14/2016,TH000048327,"CHIANG MAI, TH",6.574133559,24.4,71,63,32
2/15/2016,TH000048327,"CHIANG MAI, TH",6.574133559,24.9,80,64,33
2/16/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25,73,16,33
2/17/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25.4,74,72,36
2/18/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25.7,75,65,34
2/19/2016,TH000048327,"CHIANG MAI, TH",6.574133559,26.2,75,11,33
2/20/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.4,73,23.81346484,34
2/21/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.4,75,23.81346484,24
2/22/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.7,64,60,24
2/23/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,71,50,27
2/24/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.2,70,11,19
2/25/2016,TH000048327,"CHIANG MAI, TH",43.7,26.6,59,23.81346484,20
2/26/2016,TH000048327,"CHIANG MAI, TH",0,22.4,29,23.81346484,8
2/27/2016,TH000048327,"CHIANG MAI, TH",1.5,23.4,25,23.81346484,8
2/28/2016,TH000048327,"CHIANG MAI, TH",0,23.9,25,23.81346484,11
2/29/2016,TH000048327,"CHIANG MAI, TH",0,25.2,28,17,13
3/1/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25,45,50,23
3/2/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25.7,64,74,28
3/3/2016,TH000048327,"CHIANG MAI, TH",6.574133559,25.9,77,27,32
3/4/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.1,61,10,27
3/5/2016,TH000048327,"CHIANG MAI, TH",6.574133559,26.7,64,23.81346484,31
3/6/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27,79,76,38
3/7/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28,80,76,34
3/8/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.7,66,53,28
3/9/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29,71,79,29
3/10/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.9,77,71,35
3/11/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.6,86,12,39
3/12/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.9,81,23.81346484,28
3/13/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.3,74,55,30
3/14/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,84,60,35
3/15/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,83,56,26
3/16/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.8,72,60,27
3/17/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,69,66,25
3/18/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.4,70,15,24
3/19/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.7,68,23.81346484,27
3/20/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.6,88,23.81346484,34
3/21/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.9,91,65,26
3/22/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.2,76,16,22
3/23/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.8,89,67,29
3/24/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.8,95,79,33
3/25/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.9,129,76,30
3/26/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.7,90,68,23
3/27/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.8,77,64,20
3/28/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30,71,59,24
3/29/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.8,70,59,25
3/30/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.9,77,70,35
3/31/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.2,89,81,40
4/1/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.5,72,54,27
4/2/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.3,67,62,26
4/3/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.1,82,87,34
4/4/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.7,83,67,27
4/5/2016,TH000048327,"CHIANG MAI, TH",6.574133559,32.4,84,71,28
4/6/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.7,96,83,33
4/7/2016,TH000048327,"CHIANG MAI, TH",6.574133559,32.3,92,76,29
4/8/2016,TH000048327,"CHIANG MAI, TH",0,31.2,88,56,33
4/9/2016,TH000048327,"CHIANG MAI, TH",0,31.1,80,66,32
4/10/2016,TH000048327,"CHIANG MAI, TH",6.574133559,32.9,79,80,35
4/11/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.4,84,79,31
4/12/2016,TH000048327,"CHIANG MAI, TH",6.574133559,34.1,80,79,25
4/13/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.7,75,66,25
4/14/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.2,77,88,29
4/15/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.8,94,82,26
4/16/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.3,103,87,34
4/17/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.2,121,82,42
4/18/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.8,103,32,29
4/19/2016,TH000048327,"CHIANG MAI, TH",12.2,30.7,94,72,33
4/20/2016,TH000048327,"CHIANG MAI, TH",0.3,32.8,95,67,29
4/21/2016,TH000048327,"CHIANG MAI, TH",0,33.2,78,53,24
4/22/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.9,75,60,19
4/23/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33,61,55,18
4/24/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.3,67,56,22
4/25/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.2,76,91,32
4/26/2016,TH000048327,"CHIANG MAI, TH",6.574133559,34.3,95,91,36
4/27/2016,TH000048327,"CHIANG MAI, TH",6.574133559,34.5,95,77,29
4/28/2016,TH000048327,"CHIANG MAI, TH",0,32.9,63,62,16
4/29/2016,TH000048327,"CHIANG MAI, TH",0,30.4,52,56,13
4/30/2016,TH000048327,"CHIANG MAI, TH",5.3,27.1,37,64,18
5/1/2016,TH000048327,"CHIANG MAI, TH",4.8,30.2,39,65,16
5/2/2016,TH000048327,"CHIANG MAI, TH",0,30.9,55,55,18
5/3/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.6,62,64,22
5/4/2016,TH000048327,"CHIANG MAI, TH",9.1,29.3,60,52,21
5/5/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30.6,61,74,24
5/6/2016,TH000048327,"CHIANG MAI, TH",6.574133559,32.8,64,84,30
5/7/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.3,69,84,26
5/8/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.4,65,89,26
5/9/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.9,64,80,29
5/10/2016,TH000048327,"CHIANG MAI, TH",6.574133559,34.4,71,75,30
5/11/2016,TH000048327,"CHIANG MAI, TH",6.574133559,35.2,66,80,25
5/12/2016,TH000048327,"CHIANG MAI, TH",6.574133559,35.3,61,79,22
5/13/2016,TH000048327,"CHIANG MAI, TH",6.574133559,35.1,49,83,16
5/14/2016,TH000048327,"CHIANG MAI, TH",6.574133559,33.5,45,65,14
5/15/2016,TH000048327,"CHIANG MAI, TH",6.574133559,32.1,37,73,13
5/16/2016,TH000048327,"CHIANG MAI, TH",0,30.9,29,55,18
5/17/2016,TH000048327,"CHIANG MAI, TH",17.5,29.4,26,50,13
5/18/2016,TH000048327,"CHIANG MAI, TH",0,30.9,25,39,14
5/19/2016,TH000048327,"CHIANG MAI, TH",0,29.2,15,31,11
5/20/2016,TH000048327,"CHIANG MAI, TH",20.6,28.1,15,23,11
5/21/2016,TH000048327,"CHIANG MAI, TH",0.3,28.3,17,24,11
5/22/2016,TH000048327,"CHIANG MAI, TH",0,28.4,25,34,15
5/23/2016,TH000048327,"CHIANG MAI, TH",0,29.3,27,42,14
5/24/2016,TH000048327,"CHIANG MAI, TH",6.574133559,30,28,32,15
5/25/2016,TH000048327,"CHIANG MAI, TH",0.8,29.3,38,49,14
5/26/2016,TH000048327,"CHIANG MAI, TH",0.5,30.4,41,41,15
5/27/2016,TH000048327,"CHIANG MAI, TH",6.574133559,31.1,38,46,12
5/28/2016,TH000048327,"CHIANG MAI, TH",7.9,29.8,31,36,11
5/29/2016,TH000048327,"CHIANG MAI, TH",3.3,28.8,32,22,14
5/30/2016,TH000048327,"CHIANG MAI, TH",3.6,27.7,26,30,12
5/31/2016,TH000048327,"CHIANG MAI, TH",22.4,27.8,26,27,12
6/1/2016,TH000048327,"CHIANG MAI, TH",22.6,26.7,23,24,13
6/2/2016,TH000048327,"CHIANG MAI, TH",13.2,26.8,19,26,9
6/3/2016,TH000048327,"CHIANG MAI, TH",2.8,27.8,20,18,11
6/4/2016,TH000048327,"CHIANG MAI, TH",2,27.3,22,25,11
6/5/2016,TH000048327,"CHIANG MAI, TH",17.3,27.3,21,18,10
6/6/2016,TH000048327,"CHIANG MAI, TH",9.9,28.5,22,23,12
6/7/2016,TH000048327,"CHIANG MAI, TH",0,29.2,22,23,11
6/8/2016,TH000048327,"CHIANG MAI, TH",2,28.1,25,15,11
6/9/2016,TH000048327,"CHIANG MAI, TH",5.8,27.4,24,14,11
6/10/2016,TH000048327,"CHIANG MAI, TH",0.3,27.5,19,16,11
6/11/2016,TH000048327,"CHIANG MAI, TH",7.4,25.6,31,28,12
6/12/2016,TH000048327,"CHIANG MAI, TH",0.8,27.4,26,14,13
6/13/2016,TH000048327,"CHIANG MAI, TH",4.1,26.9,26,25,11
6/14/2016,TH000048327,"CHIANG MAI, TH",10.2,26.8,24,32,11
6/15/2016,TH000048327,"CHIANG MAI, TH",9.4,27.6,20,33,10
6/16/2016,TH000048327,"CHIANG MAI, TH",7.9,28.2,33,22,10
6/17/2016,TH000048327,"CHIANG MAI, TH",23.1,27,19,25,10
6/18/2016,TH000048327,"CHIANG MAI, TH",14.2,27.8,20,30,8
6/19/2016,TH000048327,"CHIANG MAI, TH",1,28.3,26,33,11
6/20/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29,31,31,11
6/21/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.9,17,19,8
6/22/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29,26,38,11
6/23/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29.4,25,23,13
6/24/2016,TH000048327,"CHIANG MAI, TH",28.2,27.5,16,25,8
6/25/2016,TH000048327,"CHIANG MAI, TH",26.4,26.8,16,24,7
6/26/2016,TH000048327,"CHIANG MAI, TH",0.3,27.7,21,21,10
6/27/2016,TH000048327,"CHIANG MAI, TH",0,28.5,22,23,10
6/28/2016,TH000048327,"CHIANG MAI, TH",1.3,29.1,22,13,14
6/29/2016,TH000048327,"CHIANG MAI, TH",48,27.8,23,16,13
6/30/2016,TH000048327,"CHIANG MAI, TH",3.3,27,57,17,10
7/1/2016,TH000048327,"CHIANG MAI, TH",0.8,27.7,23,18,10
7/2/2016,TH000048327,"CHIANG MAI, TH",9.9,26.3,26,15,9
7/3/2016,TH000048327,"CHIANG MAI, TH",1,27.1,32,17,11
7/4/2016,TH000048327,"CHIANG MAI, TH",0,27.5,65,16,12
7/5/2016,TH000048327,"CHIANG MAI, TH",1,25.7,74,15,13
7/6/2016,TH000048327,"CHIANG MAI, TH",0,26.6,25,18,11
7/7/2016,TH000048327,"CHIANG MAI, TH",8.4,26.6,25,14,11
7/8/2016,TH000048327,"CHIANG MAI, TH",4.1,27,22,18,9
7/9/2016,TH000048327,"CHIANG MAI, TH",3,26.9,22,21,8
7/10/2016,TH000048327,"CHIANG MAI, TH",13.2,26.3,23,16,11
7/11/2016,TH000048327,"CHIANG MAI, TH",6.574133559,26.7,33,24,12
7/12/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.2,38,26,14
7/13/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,35,20,12
7/14/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.1,34,22,14
7/15/2016,TH000048327,"CHIANG MAI, TH",1.5,28.2,39,33,11
7/16/2016,TH000048327,"CHIANG MAI, TH",0,28.6,38,24,12
7/17/2016,TH000048327,"CHIANG MAI, TH",1.5,28.7,34,37,14
7/18/2016,TH000048327,"CHIANG MAI, TH",0,29.9,23,26,9
7/19/2016,TH000048327,"CHIANG MAI, TH",12.2,28.6,24,26,6
7/20/2016,TH000048327,"CHIANG MAI, TH",16,27.3,25,13,8
7/21/2016,TH000048327,"CHIANG MAI, TH",18.3,25.2,27,27,9
7/22/2016,TH000048327,"CHIANG MAI, TH",0,27.3,17,21,4
7/23/2016,TH000048327,"CHIANG MAI, TH",1.3,26.8,23,26,8
7/24/2016,TH000048327,"CHIANG MAI, TH",0,26.2,29,23,10
7/25/2016,TH000048327,"CHIANG MAI, TH",6.6,27.4,27,20,10
7/26/2016,TH000048327,"CHIANG MAI, TH",6.1,29.1,29,22,8
7/27/2016,TH000048327,"CHIANG MAI, TH",0,28.7,26,27,8
7/28/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.5,29,26,13
7/29/2016,TH000048327,"CHIANG MAI, TH",12.4,26,26,17,12
7/30/2016,TH000048327,"CHIANG MAI, TH",24.9,26.3,21,18,7
7/31/2016,TH000048327,"CHIANG MAI, TH",0.8,27,24,20,9
8/1/2016,TH000048327,"CHIANG MAI, TH",1.5,27.5,26,25,10
8/2/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.8,23,23,8
8/3/2016,TH000048327,"CHIANG MAI, TH",10.9,27.9,25,22,10
8/4/2016,TH000048327,"CHIANG MAI, TH",1,27.3,26,17,10
8/5/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.4,29,21,11
8/6/2016,TH000048327,"CHIANG MAI, TH",2.5,26.4,29,23.81346484,8
8/7/2016,TH000048327,"CHIANG MAI, TH",3.3,27.2,43.69746525,23.81346484,10.61236185
8/8/2016,TH000048327,"CHIANG MAI, TH",5.1,28,25,25,12
8/9/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.8,38,30,15
8/10/2016,TH000048327,"CHIANG MAI, TH",1.8,28.6,39,22,13
8/11/2016,TH000048327,"CHIANG MAI, TH",3.8,28.3,38,24,14
8/12/2016,TH000048327,"CHIANG MAI, TH",0.3,27.8,32,17,12
8/13/2016,TH000048327,"CHIANG MAI, TH",4.3,26.2,27,23,13
8/14/2016,TH000048327,"CHIANG MAI, TH",0.5,27.1,35,10,17
8/15/2016,TH000048327,"CHIANG MAI, TH",5.3,24.9,37,24,14
8/16/2016,TH000048327,"CHIANG MAI, TH",3.6,27.4,37,21,12
8/17/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.6,37,29,11
8/18/2016,TH000048327,"CHIANG MAI, TH",6.574133559,29,49,18,16
8/19/2016,TH000048327,"CHIANG MAI, TH",6.1,27.3,39,18,13
8/20/2016,TH000048327,"CHIANG MAI, TH",5.8,25.2,41,22,9
8/21/2016,TH000048327,"CHIANG MAI, TH",0.3,27.7,36,32,12
8/22/2016,TH000048327,"CHIANG MAI, TH",14.5,27.6,29,32,14
8/23/2016,TH000048327,"CHIANG MAI, TH",1.3,27.2,33,30,11
8/24/2016,TH000048327,"CHIANG MAI, TH",0.5,27.7,58,39,9
8/25/2016,TH000048327,"CHIANG MAI, TH",44.2,27.4,24,19,10
8/26/2016,TH000048327,"CHIANG MAI, TH",4.3,27,27,20,11
8/27/2016,TH000048327,"CHIANG MAI, TH",1.3,26.1,30,17,11
8/28/2016,TH000048327,"CHIANG MAI, TH",9.7,26.1,26,12,7
8/29/2016,TH000048327,"CHIANG MAI, TH",1.3,27.5,25,9,6
8/30/2016,TH000048327,"CHIANG MAI, TH",1.3,28.1,25,11,6
8/31/2016,TH000048327,"CHIANG MAI, TH",0,27.9,29,12,6
9/1/2016,TH000048327,"CHIANG MAI, TH",0.5,28.2,29,13,8
9/2/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.7,21,10,5
9/3/2016,TH000048327,"CHIANG MAI, TH",1,28.4,25,13,6
9/4/2016,TH000048327,"CHIANG MAI, TH",0.3,28.3,33,14,8
9/5/2016,TH000048327,"CHIANG MAI, TH",12.2,27.4,34,16,7
9/6/2016,TH000048327,"CHIANG MAI, TH",6.574133559,28.6,26,6,6
9/7/2016,TH000048327,"CHIANG MAI, TH",7.9,26.5,26,9,5
9/8/2016,TH000048327,"CHIANG MAI, TH",13.5,27.1,25,12,4
9/9/2016,TH000048327,"CHIANG MAI, TH",0.8,27.4,27,13,10.61236185
9/10/2016,TH000048327,"CHIANG MAI, TH",0,28.3,20,9,4
9/11/2016,TH000048327,"CHIANG MAI, TH",26.7,25.4,18,6,5
9/12/2016,TH000048327,"CHIANG MAI, TH",36.3,24.8,27,10,7
9/13/2016,TH000048327,"CHIANG MAI, TH",0.8,27.7,20,6,5
9/14/2016,TH000048327,"CHIANG MAI, TH",22.9,25.9,26,13,7
9/15/2016,TH000048327,"CHIANG MAI, TH",0.5,27.3,20,4,5
9/16/2016,TH000048327,"CHIANG MAI, TH",10.9,27.7,26,15,4
9/17/2016,TH000048327,"CHIANG MAI, TH",3,29.1,25,5,7
9/18/2016,TH000048327,"CHIANG MAI, TH",25.4,24.4,31,19,8
9/19/2016,TH000048327,"CHIANG MAI, TH",1.8,27.4,32,12,7
9/20/2016,TH000048327,"CHIANG MAI, TH",0,27.1,33,14,8
9/21/2016,TH000048327,"CHIANG MAI, TH",5.6,26.2,47,13,6
9/22/2016,TH000048327,"CHIANG MAI, TH",4.8,27.5,46,12,10
9/23/2016,TH000048327,"CHIANG MAI, TH",7.6,26.6,40,13,7
9/24/2016,TH000048327,"CHIANG MAI, TH",13,27.4,35,10,7
9/25/2016,TH000048327,"CHIANG MAI, TH",6.6,26.6,28,12,6
9/26/2016,TH000048327,"CHIANG MAI, TH",4.3,26.9,27,14,7
9/27/2016,TH000048327,"CHIANG MAI, TH",3.8,27.4,32,18,8
9/28/2016,TH000048327,"CHIANG MAI, TH",2.3,28.8,31,13,7
9/29/2016,TH000048327,"CHIANG MAI, TH",15.2,25.8,32,25,9
9/30/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.7,30,18,7
10/1/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.3,28,11,6
10/2/2016,TH000048327,"CHIANG MAI, TH",0.5,26.4,32,9,7
10/3/2016,TH000048327,"CHIANG MAI, TH",3.3,26.6,29,9,7
10/4/2016,TH000048327,"CHIANG MAI, TH",23.1,26.1,30,16,6
10/5/2016,TH000048327,"CHIANG MAI, TH",0.3,26.9,25,12,7
10/6/2016,TH000048327,"CHIANG MAI, TH",14.5,26.6,26,15,5
10/7/2016,TH000048327,"CHIANG MAI, TH",0.3,26.7,29,17,7
10/8/2016,TH000048327,"CHIANG MAI, TH",6.574133559,27.8,32,19,8
