DATE,STATION,NAME,pm10,o3,no2,rain,temp
11/19/2014,TH000048400,"NAKHON SAWAN, TH",39,46,18,7.234567901,25.7
11/20/2014,TH000048400,"NAKHON SAWAN, TH",50,48,20,7.234567901,25.1
11/21/2014,TH000048400,"NAKHON SAWAN, TH",55,49,13,7.234567901,25.4
11/22/2014,TH000048400,"NAKHON SAWAN, TH",54,53,12,7.234567901,26.1
11/23/2014,TH000048400,"NAKHON SAWAN, TH",49,45,10,7.234567901,26.4
11/24/2014,TH000048400,"NAKHON SAWAN, TH",49,41,14,7.234567901,26.9
11/25/2014,TH000048400,"NAKHON SAWAN, TH",49,48,15,7.234567901,27.2
11/26/2014,TH000048400,"NAKHON SAWAN, TH",57,73,17,7.234567901,27.8
11/27/2014,TH000048400,"NAKHON SAWAN, TH",58,65,18,7.234567901,28.4
11/28/2014,TH000048400,"NAKHON SAWAN, TH",60,60,15,7.234567901,28.8
11/29/2014,TH000048400,"NAKHON SAWAN, TH",62,25.80661157,8.012112403,7.234567901,29.2
11/30/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,46,9,7.234567901,29
12/1/2014,TH000048400,"NAKHON SAWAN, TH",38,28,8,7.234567901,27.6
12/2/2014,TH000048400,"NAKHON SAWAN, TH",39,41,10,0,26.6
12/3/2014,TH000048400,"NAKHON SAWAN, TH",39,41,14,7.234567901,27.2
12/4/2014,TH000048400,"NAKHON SAWAN, TH",43,39,9,0.3,28.5
12/5/2014,TH000048400,"NAKHON SAWAN, TH",39,52,15,0.5,26.2
12/6/2014,TH000048400,"NAKHON SAWAN, TH",30,54,19,7.234567901,27.4
12/7/2014,TH000048400,"NAKHON SAWAN, TH",51,43,17,7.234567901,28.1
12/8/2014,TH000048400,"NAKHON SAWAN, TH",54,37,11,7.234567901,27.1
12/9/2014,TH000048400,"NAKHON SAWAN, TH",46,48,19,7.234567901,25.9
12/10/2014,TH000048400,"NAKHON SAWAN, TH",59,49,13,7.234567901,27.3
12/11/2014,TH000048400,"NAKHON SAWAN, TH",57,49,15,7.234567901,26.4
12/12/2014,TH000048400,"NAKHON SAWAN, TH",57,53,10,7.234567901,25.9
12/13/2014,TH000048400,"NAKHON SAWAN, TH",50,57,12,7.234567901,25.4
12/14/2014,TH000048400,"NAKHON SAWAN, TH",48,39,17,7.234567901,24.6
12/15/2014,TH000048400,"NAKHON SAWAN, TH",59,25.80661157,8.012112403,7.234567901,25.2
12/16/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,41,14,7.234567901,26
12/17/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,48,12,7.234567901,23.2
12/18/2014,TH000048400,"NAKHON SAWAN, TH",58,36,12,7.234567901,22.9
12/19/2014,TH000048400,"NAKHON SAWAN, TH",71,25.80661157,8.012112403,7.234567901,23.6
12/20/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,58,15,7.234567901,24
12/21/2014,TH000048400,"NAKHON SAWAN, TH",504,61,9,7.234567901,25.5
12/22/2014,TH000048400,"NAKHON SAWAN, TH",62,43,14,7.234567901,23
12/23/2014,TH000048400,"NAKHON SAWAN, TH",72,59,13,7.234567901,21.9
12/24/2014,TH000048400,"NAKHON SAWAN, TH",77,51,13,7.234567901,24.4
12/25/2014,TH000048400,"NAKHON SAWAN, TH",67,55,13,7.234567901,24.8
12/26/2014,TH000048400,"NAKHON SAWAN, TH",68,25.80661157,8.012112403,7.234567901,27
12/27/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,37,10,7.234567901,28.6
12/28/2014,TH000048400,"NAKHON SAWAN, TH",60,25.80661157,8.012112403,7.234567901,27.4
12/29/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,24.4
12/30/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,23.8
12/31/2014,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,23.8
1/1/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,33,13,7.234567901,22.2
1/2/2015,TH000048400,"NAKHON SAWAN, TH",42,25.80661157,8.012112403,7.234567901,21.5
1/3/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,18,22,7.234567901,22.3
1/4/2015,TH000048400,"NAKHON SAWAN, TH",72,67,22,7.234567901,23.8
1/5/2015,TH000048400,"NAKHON SAWAN, TH",78,66,30,7.234567901,26.3
1/6/2015,TH000048400,"NAKHON SAWAN, TH",78,69,30,7.234567901,26.6
1/7/2015,TH000048400,"NAKHON SAWAN, TH",82,36,14,0,28.4
1/8/2015,TH000048400,"NAKHON SAWAN, TH",68,15,11,2.3,24.6
1/9/2015,TH000048400,"NAKHON SAWAN, TH",44,26,7,1,25.2
1/10/2015,TH000048400,"NAKHON SAWAN, TH",43,21,6,3.8,21.2
1/11/2015,TH000048400,"NAKHON SAWAN, TH",18,25,6,1,20
1/12/2015,TH000048400,"NAKHON SAWAN, TH",14,41,10,0,22.2
1/13/2015,TH000048400,"NAKHON SAWAN, TH",31,40,21,0,22
1/14/2015,TH000048400,"NAKHON SAWAN, TH",44,62,24,7.234567901,22
1/15/2015,TH000048400,"NAKHON SAWAN, TH",64,26,37,7.234567901,21.7
1/16/2015,TH000048400,"NAKHON SAWAN, TH",86,50,22,7.234567901,22.3
1/17/2015,TH000048400,"NAKHON SAWAN, TH",76,46,22,7.234567901,22.4
1/18/2015,TH000048400,"NAKHON SAWAN, TH",64,49,28,7.234567901,22.7
1/19/2015,TH000048400,"NAKHON SAWAN, TH",70,63,25,7.234567901,22.9
1/20/2015,TH000048400,"NAKHON SAWAN, TH",69,86,22,7.234567901,22.8
1/21/2015,TH000048400,"NAKHON SAWAN, TH",84,57,24,7.234567901,24
1/22/2015,TH000048400,"NAKHON SAWAN, TH",78,63,30,7.234567901,24.8
1/23/2015,TH000048400,"NAKHON SAWAN, TH",82,52,27,7.234567901,25
1/24/2015,TH000048400,"NAKHON SAWAN, TH",86,55,30,7.234567901,25.1
1/25/2015,TH000048400,"NAKHON SAWAN, TH",91,66,32,7.234567901,25.2
1/26/2015,TH000048400,"NAKHON SAWAN, TH",89,75,23,7.234567901,25.1
1/27/2015,TH000048400,"NAKHON SAWAN, TH",87,75,29,7.234567901,25.1
1/28/2015,TH000048400,"NAKHON SAWAN, TH",83,45,33,7.234567901,25.3
1/29/2015,TH000048400,"NAKHON SAWAN, TH",85,65,30,7.234567901,25.7
1/30/2015,TH000048400,"NAKHON SAWAN, TH",94,35,16,7.234567901,27
1/31/2015,TH000048400,"NAKHON SAWAN, TH",100,34,27,7.234567901,27.8
2/1/2015,TH000048400,"NAKHON SAWAN, TH",71,39,24,7.234567901,26.2
2/2/2015,TH000048400,"NAKHON SAWAN, TH",67,48,21,7.234567901,25.6
2/3/2015,TH000048400,"NAKHON SAWAN, TH",63,33,19,7.234567901,26.4
2/4/2015,TH000048400,"NAKHON SAWAN, TH",63,25.80661157,8.012112403,7.234567901,26.3
2/5/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,26.1
2/6/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,25.4
2/7/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,25.6
2/8/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,24,31,7.234567901,25.8
2/9/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,42,27,7.234567901,25.3
2/10/2015,TH000048400,"NAKHON SAWAN, TH",75,70,27,7.234567901,25.8
2/11/2015,TH000048400,"NAKHON SAWAN, TH",79,70,22,7.234567901,27.5
2/12/2015,TH000048400,"NAKHON SAWAN, TH",89,49,8,7.234567901,29.2
2/13/2015,TH000048400,"NAKHON SAWAN, TH",76,25.80661157,8.012112403,7.234567901,28.9
2/14/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,27.9
2/15/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,33,17,7.234567901,28.9
2/16/2015,TH000048400,"NAKHON SAWAN, TH",57,47,14,7.234567901,29.3
2/17/2015,TH000048400,"NAKHON SAWAN, TH",58,45,10,7.234567901,29.6
2/18/2015,TH000048400,"NAKHON SAWAN, TH",58,35,11,7.234567901,30.2
2/19/2015,TH000048400,"NAKHON SAWAN, TH",55,30,10,5.6,26.9
2/20/2015,TH000048400,"NAKHON SAWAN, TH",48,33,9,0.5,27.9
2/21/2015,TH000048400,"NAKHON SAWAN, TH",41,30,8,0,28.5
2/22/2015,TH000048400,"NAKHON SAWAN, TH",33,28,13,0,27.9
2/23/2015,TH000048400,"NAKHON SAWAN, TH",44,48,18,0,28.3
2/24/2015,TH000048400,"NAKHON SAWAN, TH",56,39,14,0,29.8
2/25/2015,TH000048400,"NAKHON SAWAN, TH",63,33,12,7.234567901,30.8
2/26/2015,TH000048400,"NAKHON SAWAN, TH",53,37,17,7.234567901,30.3
2/27/2015,TH000048400,"NAKHON SAWAN, TH",57,57,11,7.234567901,31.1
2/28/2015,TH000048400,"NAKHON SAWAN, TH",60,68,13,7.234567901,31.4
3/1/2015,TH000048400,"NAKHON SAWAN, TH",59,40,13,7.234567901,31.8
3/2/2015,TH000048400,"NAKHON SAWAN, TH",62,64,13,0,28.4
3/3/2015,TH000048400,"NAKHON SAWAN, TH",52,60,11,0,31.1
3/4/2015,TH000048400,"NAKHON SAWAN, TH",56,51,15,7.234567901,31.4
3/5/2015,TH000048400,"NAKHON SAWAN, TH",58,49,12,7.234567901,31.8
3/6/2015,TH000048400,"NAKHON SAWAN, TH",61,50,6,7.234567901,31.3
3/7/2015,TH000048400,"NAKHON SAWAN, TH",55,48,8.012112403,7.234567901,30.8
3/8/2015,TH000048400,"NAKHON SAWAN, TH",52,46,8.012112403,7.234567901,31.5
3/9/2015,TH000048400,"NAKHON SAWAN, TH",50,54,8.012112403,7.234567901,32.1
3/10/2015,TH000048400,"NAKHON SAWAN, TH",55,57,8.012112403,7.234567901,32.2
3/11/2015,TH000048400,"NAKHON SAWAN, TH",58,51,8.012112403,7.234567901,32.1
3/12/2015,TH000048400,"NAKHON SAWAN, TH",58,51,8.012112403,7.234567901,32.1
3/13/2015,TH000048400,"NAKHON SAWAN, TH",59,25.80661157,8.012112403,7.234567901,31.7
3/14/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,31.9
3/15/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,60,8.012112403,7.234567901,31.9
3/16/2015,TH000048400,"NAKHON SAWAN, TH",59,53,8.012112403,7.234567901,31.6
3/17/2015,NA,NA,64,37,8.012112403,7.234567901,28.95155206
3/18/2015,NA,NA,66,25.80661157,8.012112403,7.234567901,28.95155206
3/19/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,39,8.012112403,7.234567901,32
3/20/2015,TH000048400,"NAKHON SAWAN, TH",71,61,8.012112403,7.234567901,32
3/21/2015,TH000048400,"NAKHON SAWAN, TH",69,70,8.012112403,3.3,29.2
3/22/2015,TH000048400,"NAKHON SAWAN, TH",54,32,8.012112403,2.8,29.6
3/23/2015,TH000048400,"NAKHON SAWAN, TH",53,36,8.012112403,19.8,28.7
3/24/2015,TH000048400,"NAKHON SAWAN, TH",55,34,8.012112403,4.3,24.4
3/25/2015,TH000048400,"NAKHON SAWAN, TH",51,21,8.012112403,3.8,27.2
3/26/2015,TH000048400,"NAKHON SAWAN, TH",49,51,8.012112403,0,27.6
3/27/2015,TH000048400,"NAKHON SAWAN, TH",39,53,8.012112403,7.234567901,29.2
3/28/2015,TH000048400,"NAKHON SAWAN, TH",52,49,8.012112403,18,30.1
3/29/2015,TH000048400,"NAKHON SAWAN, TH",43,52,8.012112403,8.9,28
3/30/2015,TH000048400,"NAKHON SAWAN, TH",45,53,8.012112403,0.3,31
3/31/2015,TH000048400,"NAKHON SAWAN, TH",48,43,8.012112403,1.3,31.8
4/1/2015,TH000048400,"NAKHON SAWAN, TH",51,49,8.012112403,0,32.1
4/2/2015,TH000048400,"NAKHON SAWAN, TH",53,80,8.012112403,7.234567901,31.3
4/3/2015,TH000048400,"NAKHON SAWAN, TH",59,75,8.012112403,7.234567901,31
4/4/2015,TH000048400,"NAKHON SAWAN, TH",68,65,8.012112403,7.234567901,32.3
4/5/2015,TH000048400,"NAKHON SAWAN, TH",62,54,8.012112403,7.234567901,32.2
4/6/2015,TH000048400,"NAKHON SAWAN, TH",57,63,8.012112403,7.234567901,32.6
4/7/2015,TH000048400,"NAKHON SAWAN, TH",59,57,8.012112403,7.234567901,32.8
4/8/2015,TH000048400,"NAKHON SAWAN, TH",58,63,8.012112403,7.234567901,30.2
4/9/2015,TH000048400,"NAKHON SAWAN, TH",51,50,8.012112403,7.234567901,31.4
4/10/2015,TH000048400,"NAKHON SAWAN, TH",54,50,8.012112403,7.234567901,32.9
4/11/2015,TH000048400,"NAKHON SAWAN, TH",55,53,8.012112403,0.3,29.8
4/12/2015,TH000048400,"NAKHON SAWAN, TH",41,62,8.012112403,0.3,29.9
4/13/2015,TH000048400,"NAKHON SAWAN, TH",41,60,8.012112403,0,29.1
4/14/2015,TH000048400,"NAKHON SAWAN, TH",49,78,8.012112403,7.234567901,28
4/15/2015,TH000048400,"NAKHON SAWAN, TH",62,86,8.012112403,7.234567901,30.6
4/16/2015,TH000048400,"NAKHON SAWAN, TH",64,75,8.012112403,7.234567901,32.7
4/17/2015,TH000048400,"NAKHON SAWAN, TH",62,66,8.012112403,7.234567901,32.8
4/18/2015,TH000048400,"NAKHON SAWAN, TH",57,60,8.012112403,7.234567901,33.1
4/19/2015,TH000048400,"NAKHON SAWAN, TH",51,61,8.012112403,7.234567901,33.8
4/20/2015,TH000048400,"NAKHON SAWAN, TH",52,64,8.012112403,7.234567901,34.4
4/21/2015,TH000048400,"NAKHON SAWAN, TH",56,62,8.012112403,7.234567901,34.6
4/22/2015,TH000048400,"NAKHON SAWAN, TH",60,67,8.012112403,8.4,32
4/23/2015,TH000048400,"NAKHON SAWAN, TH",42,69,8.012112403,11.9,28.3
4/24/2015,TH000048400,"NAKHON SAWAN, TH",36,43,8.012112403,0,30.1
4/25/2015,TH000048400,"NAKHON SAWAN, TH",36,38,8.012112403,7.1,28.7
4/26/2015,TH000048400,"NAKHON SAWAN, TH",30,58,8.012112403,1.5,28.1
4/27/2015,TH000048400,"NAKHON SAWAN, TH",35,50,8.012112403,7.234567901,29.8
4/28/2015,TH000048400,"NAKHON SAWAN, TH",33,54,8.012112403,1.5,30.1
4/29/2015,TH000048400,"NAKHON SAWAN, TH",37,32,8.012112403,7.234567901,31.8
4/30/2015,TH000048400,"NAKHON SAWAN, TH",44,25.80661157,8.012112403,7.234567901,32.5
5/1/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.3
5/2/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.3
5/3/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.6
5/4/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.8
5/5/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,32.5
5/6/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,33
5/7/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.3
5/8/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,34.1
5/9/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,53,8.012112403,1,33.8
5/10/2015,TH000048400,"NAKHON SAWAN, TH",49,50,8.012112403,7.234567901,32.6
5/11/2015,TH000048400,"NAKHON SAWAN, TH",190,43,8.012112403,7.234567901,33.6
5/12/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,38,8.012112403,7.234567901,34.6
5/13/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,43,8.012112403,1.8,30.6
5/14/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,37,8.012112403,0.3,30.3
5/15/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,37,8.012112403,7.234567901,31.5
5/16/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,27,8.012112403,7.234567901,33.4
5/17/2015,TH000048400,"NAKHON SAWAN, TH",150,25.80661157,8.012112403,3.8,31.9
5/18/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,32,8.012112403,7.234567901,33.3
5/19/2015,TH000048400,"NAKHON SAWAN, TH",18,29,8.012112403,4.3,32.4
5/20/2015,TH000048400,"NAKHON SAWAN, TH",22,27,8.012112403,0.3,31.1
5/21/2015,TH000048400,"NAKHON SAWAN, TH",24,29,8.012112403,7.234567901,32.2
5/22/2015,TH000048400,"NAKHON SAWAN, TH",22,34,8.012112403,7.234567901,31.7
5/23/2015,TH000048400,"NAKHON SAWAN, TH",22,34,8.012112403,4.6,31
5/24/2015,TH000048400,"NAKHON SAWAN, TH",26,36,8.012112403,7.234567901,30.7
5/25/2015,TH000048400,"NAKHON SAWAN, TH",26,39,8.012112403,0.5,30.9
5/26/2015,TH000048400,"NAKHON SAWAN, TH",32,38,8.012112403,19.3,31.9
5/27/2015,TH000048400,"NAKHON SAWAN, TH",30,30,8.012112403,7.234567901,31.6
5/28/2015,TH000048400,"NAKHON SAWAN, TH",25,25.80661157,8.012112403,7.234567901,32.6
5/29/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.1
5/30/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.2
5/31/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,33.2
6/1/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,22.6,31.3
6/2/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,2.3,31.1
6/3/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,31.2
6/4/2015,TH000048400,"NAKHON SAWAN, TH",19,21,8.012112403,7.234567901,32.9
6/5/2015,TH000048400,"NAKHON SAWAN, TH",33,44,8.012112403,7.234567901,33.4
6/6/2015,TH000048400,"NAKHON SAWAN, TH",32,23,8.012112403,7.234567901,33.8
6/7/2015,TH000048400,"NAKHON SAWAN, TH",30,25.80661157,8.012112403,7.234567901,34.6
6/8/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,1,30.7
6/9/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,31.6
6/10/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,33.2
6/11/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,32,8.012112403,7.234567901,32.8
6/12/2015,TH000048400,"NAKHON SAWAN, TH",27,43,8.012112403,7.234567901,34
6/13/2015,TH000048400,"NAKHON SAWAN, TH",37,38,8.012112403,7.234567901,31.7
6/14/2015,TH000048400,"NAKHON SAWAN, TH",25,29,8.012112403,1.3,30.2
6/15/2015,TH000048400,"NAKHON SAWAN, TH",24,37,8.012112403,3.3,28.3
6/16/2015,TH000048400,"NAKHON SAWAN, TH",32,31,8.012112403,0.5,29.6
6/17/2015,TH000048400,"NAKHON SAWAN, TH",24,24,8.012112403,0,30.3
6/18/2015,TH000048400,"NAKHON SAWAN, TH",22,31,8.012112403,7.234567901,30.5
6/19/2015,TH000048400,"NAKHON SAWAN, TH",23,32,8.012112403,7.234567901,31.9
6/20/2015,TH000048400,"NAKHON SAWAN, TH",24,32,8.012112403,7.234567901,32.6
6/21/2015,TH000048400,"NAKHON SAWAN, TH",24,23,8.012112403,4.1,30.6
6/22/2015,TH000048400,"NAKHON SAWAN, TH",29,21,8.012112403,0,31.5
6/23/2015,TH000048400,"NAKHON SAWAN, TH",28,26,8.012112403,0,31.8
6/24/2015,TH000048400,"NAKHON SAWAN, TH",27,23,8.012112403,7.234567901,31.2
6/25/2015,TH000048400,"NAKHON SAWAN, TH",24,25,8.012112403,7.234567901,29.8
6/26/2015,TH000048400,"NAKHON SAWAN, TH",22,27,8.012112403,7.234567901,30.2
6/27/2015,TH000048400,"NAKHON SAWAN, TH",23,24,8.012112403,0,30.2
6/28/2015,TH000048400,"NAKHON SAWAN, TH",20,35,8.012112403,0.3,30.3
6/29/2015,TH000048400,"NAKHON SAWAN, TH",24,28,8.012112403,0.5,30.6
6/30/2015,TH000048400,"NAKHON SAWAN, TH",22,31,8.012112403,7.234567901,31.5
7/1/2015,TH000048400,"NAKHON SAWAN, TH",43,25,8.012112403,4.3,31.1
7/2/2015,TH000048400,"NAKHON SAWAN, TH",43,26,8.012112403,7.234567901,32.5
7/3/2015,TH000048400,"NAKHON SAWAN, TH",35,29,8.012112403,0,31.8
7/4/2015,TH000048400,"NAKHON SAWAN, TH",39,28,8.012112403,0,32.2
7/5/2015,TH000048400,"NAKHON SAWAN, TH",23,27,8.012112403,7.234567901,32.4
7/6/2015,TH000048400,"NAKHON SAWAN, TH",35,26,8.012112403,7.234567901,31.7
7/7/2015,TH000048400,"NAKHON SAWAN, TH",45,28,8.012112403,7.234567901,33
7/8/2015,TH000048400,"NAKHON SAWAN, TH",46,20,8.012112403,7.234567901,32.4
7/9/2015,TH000048400,"NAKHON SAWAN, TH",42,34,8.012112403,1.5,28.4
7/10/2015,TH000048400,"NAKHON SAWAN, TH",44,37,8.012112403,0.3,31.7
7/11/2015,TH000048400,"NAKHON SAWAN, TH",42,41,8.012112403,0,33.3
7/12/2015,TH000048400,"NAKHON SAWAN, TH",19,25.80661157,8.012112403,7.234567901,33.6
7/13/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,36,8.012112403,0.8,30.8
7/14/2015,TH000048400,"NAKHON SAWAN, TH",30,28,4,0,30.3
7/15/2015,TH000048400,"NAKHON SAWAN, TH",126,26,4,0.5,31.2
7/16/2015,TH000048400,"NAKHON SAWAN, TH",12,28,4,0.5,29.8
7/17/2015,TH000048400,"NAKHON SAWAN, TH",10,25,4,17,28.9
7/18/2015,TH000048400,"NAKHON SAWAN, TH",15,26,4,0,31
7/19/2015,TH000048400,"NAKHON SAWAN, TH",22,30,2,0.3,30.8
7/20/2015,TH000048400,"NAKHON SAWAN, TH",22,22,4,0,30
7/21/2015,TH000048400,"NAKHON SAWAN, TH",15,23,7,30.2,27.9
7/22/2015,TH000048400,"NAKHON SAWAN, TH",29,23,7,0,29.3
7/23/2015,TH000048400,"NAKHON SAWAN, TH",25,19,6,0.5,29.8
7/24/2015,TH000048400,"NAKHON SAWAN, TH",28,24,3,2.3,28.2
7/25/2015,TH000048400,"NAKHON SAWAN, TH",14,18,2,0,30.6
7/26/2015,TH000048400,"NAKHON SAWAN, TH",17,22,3,0.5,29.2
7/27/2015,TH000048400,"NAKHON SAWAN, TH",19,25,6,0,29.5
7/28/2015,TH000048400,"NAKHON SAWAN, TH",27,19,6,2.3,28.3
7/29/2015,TH000048400,"NAKHON SAWAN, TH",18,22,4,2,27.1
7/30/2015,TH000048400,"NAKHON SAWAN, TH",20,26,2,8.4,27.2
7/31/2015,TH000048400,"NAKHON SAWAN, TH",17,28,4,5.3,28.3
8/1/2015,TH000048400,"NAKHON SAWAN, TH",25,26,3,1.3,28.8
8/2/2015,TH000048400,"NAKHON SAWAN, TH",20,22,4,6.1,28.5
8/3/2015,TH000048400,"NAKHON SAWAN, TH",21,21,5,1.8,28.2
8/4/2015,TH000048400,"NAKHON SAWAN, TH",24,31,3,0.5,28.9
8/5/2015,TH000048400,"NAKHON SAWAN, TH",16,27,6,35.8,28.7
8/6/2015,TH000048400,"NAKHON SAWAN, TH",25,26,8,0.3,28.3
8/7/2015,TH000048400,"NAKHON SAWAN, TH",25,15,7,7.9,28.5
8/8/2015,TH000048400,"NAKHON SAWAN, TH",186,30,7,0.3,27.9
8/9/2015,TH000048400,"NAKHON SAWAN, TH",22,29,5,1.8,28.5
8/10/2015,TH000048400,"NAKHON SAWAN, TH",18,29,5,7.234567901,30.3
8/11/2015,TH000048400,"NAKHON SAWAN, TH",18,29,6,5.1,29.9
8/12/2015,TH000048400,"NAKHON SAWAN, TH",24,24,4,7.234567901,28.8
8/13/2015,TH000048400,"NAKHON SAWAN, TH",17,26,5,0,28.5
8/14/2015,TH000048400,"NAKHON SAWAN, TH",18,29,4,0.8,29.3
8/15/2015,TH000048400,"NAKHON SAWAN, TH",23,30,3,3.3,29.2
8/16/2015,TH000048400,"NAKHON SAWAN, TH",20,19,2,1.3,29.3
8/17/2015,TH000048400,"NAKHON SAWAN, TH",18,33,8,0,29.9
8/18/2015,TH000048400,"NAKHON SAWAN, TH",28,29,3,7.234567901,31
8/19/2015,TH000048400,"NAKHON SAWAN, TH",17,34,6,7.234567901,31.4
8/20/2015,TH000048400,"NAKHON SAWAN, TH",26,31,4,7.234567901,31.6
8/21/2015,TH000048400,"NAKHON SAWAN, TH",24,21,5,0,30.1
8/22/2015,TH000048400,"NAKHON SAWAN, TH",15,25,4,14.7,28.1
8/23/2015,TH000048400,"NAKHON SAWAN, TH",14,23,3,7.234567901,30
8/24/2015,TH000048400,"NAKHON SAWAN, TH",16,21,3,0.5,29.8
8/25/2015,TH000048400,"NAKHON SAWAN, TH",14,26,6,2.5,28.9
8/26/2015,TH000048400,"NAKHON SAWAN, TH",19,21,7,5.6,27.9
8/27/2015,TH000048400,"NAKHON SAWAN, TH",21,25,5,14,26.9
8/28/2015,TH000048400,"NAKHON SAWAN, TH",26,26,5,7.234567901,29.4
8/29/2015,TH000048400,"NAKHON SAWAN, TH",23,21,4,0,29.7
8/30/2015,TH000048400,"NAKHON SAWAN, TH",23,23,6,0,29.7
8/31/2015,TH000048400,"NAKHON SAWAN, TH",28,25,7,0,29.3
9/1/2015,TH000048400,"NAKHON SAWAN, TH",27,28,6,0.3,28.5
9/2/2015,TH000048400,"NAKHON SAWAN, TH",20,23,6,31,28.2
9/3/2015,TH000048400,"NAKHON SAWAN, TH",23,26,6,9.7,28.2
9/4/2015,TH000048400,"NAKHON SAWAN, TH",22,24,3,7.234567901,28.2
9/5/2015,TH000048400,"NAKHON SAWAN, TH",10,21,3,13.5,28.4
9/6/2015,TH000048400,"NAKHON SAWAN, TH",14,20,3,0,29
9/7/2015,TH000048400,"NAKHON SAWAN, TH",10,23,4,0,30.2
9/8/2015,TH000048400,"NAKHON SAWAN, TH",15,42,6,7.234567901,30.1
9/9/2015,TH000048400,"NAKHON SAWAN, TH",21,25,8,7.234567901,30.9
9/10/2015,TH000048400,"NAKHON SAWAN, TH",32,29,7,29.5,27.3
9/11/2015,TH000048400,"NAKHON SAWAN, TH",19,24,4,8.9,27.2
9/12/2015,TH000048400,"NAKHON SAWAN, TH",17,23,6,0.5,27.9
9/13/2015,TH000048400,"NAKHON SAWAN, TH",15,26,7,23.1,27
9/14/2015,TH000048400,"NAKHON SAWAN, TH",19,22,4,14.5,27.8
9/15/2015,TH000048400,"NAKHON SAWAN, TH",10,29,3,37.1,26.9
9/16/2015,TH000048400,"NAKHON SAWAN, TH",11,26,3,7.1,28.5
9/17/2015,TH000048400,"NAKHON SAWAN, TH",13,25,3,48.8,27.7
9/18/2015,TH000048400,"NAKHON SAWAN, TH",15,28,6,2,27.4
9/19/2015,TH000048400,"NAKHON SAWAN, TH",20,33,6,0.3,28.1
9/20/2015,TH000048400,"NAKHON SAWAN, TH",26,32,10,0,29.8
